"동별(1)",동별(2),동별(3),2015,2015,2015,2015,2015,2015,2015,2015,2015,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택,소계,단독주택,단독주택,단독주택,단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"동별(1)",동별(2),동별(3),소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계,소계,소계,일반단독주택,다가구주택,영업겸용주택,소계,소계,소계,소계
"서울시",도봉구,쌍문2동,6097,699,140,457,102,2792,270,2283,53,6473,645,125,418,102,2973,270,2533,52
"서울시",도봉구,쌍문3동,4755,890,150,608,132,1840,215,1768,42,5022,814,120,555,139,1930,171,2055,52
"서울시",도봉구,쌍문4동,6784,121,51,57,13,6116,109,426,12,6835,91,38,39,14,6120,88,525,11
"서울시",도봉구,방학1동,7916,1131,82,825,224,4237,465,1979,104,8331,1070,55,781,234,4495,352,2314,100
"서울시",도봉구,방학2동,5436,1150,86,847,217,68,844,3286,88,6149,1072,70,782,220,234,845,3907,91
"서울시",도봉구,방학3동,9693,68,41,11,16,9231,45,336,13,9698,65,38,11,16,9237,45,337,14
"서울시",도봉구,창1동,8780,435,48,298,89,7251,293,766,35,9024,399,37,272,90,7314,293,976,42
"서울시",도봉구,창2동,8166,778,74,525,179,2937,361,4041,49,8798,665,52,443,170,2942,343,4788,60
"서울시",도봉구,창3동,3782,1136,189,724,223,1126,120,1364,36,3977,1083,161,692,230,1163,120,1571,40
"서울시",도봉구,창4동,10009,X,X,X,X,9991,X,16,X,10132,X,X,X,X,10045,48,38,X
"서울시",도봉구,창5동,8581,156,18,109,29,6946,112,1317,50,8681,146,15,101,30,6948,112,1428,47
